id:ID,name,:LABEL
894,多汗症：多汗症可能是诱因之一,病因
895,精神因素：心理压力大的患者，病情较重且患病较早,病因
896,汗疱疹一般春末夏初开始发病，夏季最严重，天气转凉时病情变轻，冬天基本不发病,病因
897,发病部位常在手掌/脚掌、手指/脚指侧面或指端皮肤，典型的表现是许多米粒到绿豆大小的深在的水疱，疱周无明显的发红,症状
898,水疱一般成群发生，并且左右手足对称发病,症状
899,水疱壁厚，水疱内含有清澈的疱液，可能会伴有不同程度的瘙痒或烧灼感,症状
900,水疱一般不会自己破裂，经过 2～3 周后会干涸脱皮，露出薄嫩的皮肤，这时可能会觉得疼痛。 严重的时候，水疱会融合、变大。 汗疱疹会反复发作，有时旧疱未愈新疱又起。,症状
901,真菌检查,诊断方法
902,毛癣菌素皮试,诊断方法
903,过敏原检测,诊断方法
904,1% 酚炉甘石洗剂外擦,治疗
905,糖皮质激素霜剂或软膏,治疗
906,曲安奈德尿素软膏,治疗
907,2%～5% 的水杨酸软膏,治疗
908,10% 尿素脂,治疗
909,口服强的松或抗组胺药,治疗
910,光疗,治疗
911,荨麻疹,疾病
912,全身散在或成片的风团（皮肤表面的水肿性隆起）,症状
913,明显瘙痒,症状
914,皮疹突然出现,症状
915,免疫抑制剂,治疗
916,环孢素,治疗
917,甲氨蝶呤,治疗
918,并发喉头水肿,症状
919,支气管痉挛,症状
920,过敏性休克,症状
921,咽喉部梗塞感,症状
922,气促,症状
923,药物：青霉素、头孢及其他药物,病因
924,食物：鱼、虾、海鲜等食物及各种食品添加剂,病因
925,吸入物：花粉、动物皮毛、刺激性气体等吸入物,病因
926,感染因素：细菌、病毒、寄生虫等引起的感染,病因
927,机械刺激、冷、热、日光等物理因素,病因
928,精神紧张、内分泌改变等,病因
929,肿瘤、甲亢、肝病、各种自身免疫性疾病等内科疾病,病因
930,风团,症状
931,便血,症状
932,关节疼痛,症状
933,四肢冰冷,症状
934,临床特点,诊断方法
935,出现迅速发生和消退且不留痕迹,诊断方法
936,肝肾功能,诊断方法
937,免疫球蛋白,诊断方法
938,特异性诊断试验,诊断方法
939,划痕测试,诊断方法
940,光敏试验,诊断方法
941,冰块试验,诊断方法
942,免疫球蛋白,治疗
943,葡萄糖酸钙,治疗
944,维生素 C,治疗
945,急性荨麻疹,疾病
946,慢性荨麻疹,疾病
947,人工荨麻疹,疾病
948,迟发性压力性荨麻疹,疾病
949,寒冷性荨麻疹,疾病
950,热源性荨麻疹,疾病
951,日光性荨麻疹,疾病
952,胆碱能性荨麻疹,疾病
953,振动性荨麻疹,疾病
954,水源性荨麻疹,疾病
955,接触性荨麻疹,疾病
956,运动性荨麻疹,疾病
957,尖锐湿疣,疾病
958,性病科,科室
959,泌尿外科,科室
960,醋酸白试验,诊断方法
961,皮肤镜检查,诊断方法
962,阴道窥器,诊断方法
963,组织病理活检,诊断方法
964,核酸扩增试验,诊断方法
965,鬼臼毒素酊,治疗
966,咪喹莫特乳膏,治疗
967,三氯醋酸或二氯醋酸液,治疗
968,内服药物,治疗
969,口服干扰素,治疗
970,物理治疗,治疗
971,高频电治疗,治疗
972,液氮冷冻,治疗
973,三氯醋酸溶液,治疗
974,外科手术切除,治疗
975,皮损内注射干扰素 [1],治疗
976,免疫疗法,治疗
977,带状疱疹,疾病
978,剧烈头痛,症状
979,眼红,症状
980,视物模糊,症状
981,疼痛科,科室
982,抗病毒药物,治疗
983,泛昔洛韦,治疗
984,止痛药物,治疗
985,非甾体类抗炎药（如双氯芬酸钠）,治疗
986,钙离子通道调节剂（如加巴喷丁）,治疗
987,足癣,疾病
988,心悸,症状
989,自身因素与环境,病因
990,真菌繁殖引起了炎症反应,病因
991,典型症状表现和真菌学检查结果,诊断方法
992,真菌镜检,诊断方法
993,真菌培养,诊断方法
994,外用药治疗,治疗
995,口服药治疗,治疗
996,咪唑类抗真菌药,治疗
997,咪康唑乳膏,治疗
998,酮康唑乳膏,治疗
999,克霉唑乳膏,治疗
1000,丙烯胺类抗真菌药,治疗
1001,盐酸特比奈芬乳膏,治疗
1002,盐酸布替萘芬,治疗
1003,阿莫罗芬、环吡酮胺,治疗
1004,无刺激的溶液或乳膏,治疗
1005,口服药物,治疗
1006,特比萘芬,治疗
1007,伊曲康唑,治疗
1008,口服抗生素,治疗
1009,瘢痕,疾病
1010,电击伤,病因
1011,刀割伤,病因
1012,温哥华瘢痕量表（VSS）,诊断方法
1013,患者和观察者瘢痕评估量表（POSAS）,诊断方法
1014,美容整形科,科室
1015,加压及药物治疗 ： 外用药物,治疗
1016,复方肝素钠尿囊素凝胶（康瑞保）,治疗
1017,维生素 A,治疗
1018,维生素 E,治疗
1019,1-25 双羟维生素 D3,治疗
1020,硅凝胶治疗,治疗
1021,药物注射治疗 ： 激素治疗：复方倍他米松注射液,治疗
1022,曲安奈德,治疗
1023,化疗药物：氟尿嘧啶,治疗
1024,平阳霉素和秋水仙碱,治疗
1025,激光治疗,治疗
1026,脉冲染料激光,治疗
1027,光动力疗法,治疗
1028,冷冻治疗,治疗
1029,放射治疗,治疗
1030,瘢痕切除缝合,治疗
1031,皮肤磨削术,治疗
1032,皮内注射糖皮质激素,治疗
1033,硅凝胶膜联合皮内糖皮质激素治疗,治疗
1034,硅凝胶膜联合压力疗法,治疗
1035,瘢痕疙瘩,疾病
1036,大量成纤维细胞的增生和胶原蛋白的合成,症状
1037,常见表现为皮肤上出现高出皮面的坚实的隆起皮疹，淡红或红色，质硬，表面光滑并可见到细小毛细血管扩张，以后可持续性或间断性生长数月或数年，形成不规则外观，有时如蟹足状。 主要好发部位为胸背部、上臂及臀部，女性病人还可见于穿耳洞处。,症状
1038,疾病典型皮疹的发展特点及临床表现即可诊断,诊断方法
1039,皮肤组织病理检查,诊断方法
1040,局部封闭（局部注射皮质类固醇类药物）,治疗
1041,液氮冷冻治疗,治疗
1042,音频电疗,治疗
1043,局部放射治疗,治疗
1044,硅凝胶外贴疗法,治疗
1045,局部封闭,治疗
1046,皮肤在受到创伤、某些机械性刺激（如搔抓，抠挠等）后，或皮肤在发生某些炎症性疾病后，自我修复过程中反应过度的一种病理情况,病因
1047,原发型瘢痕疙瘩,疾病
1048,继发型瘢痕疙瘩,疾病
1049,包皮龟头炎,疾病
1050,由细菌、阿米巴、滴虫、支原体、白色念珠菌、衣原体、淋病双球菌或其他细菌感染,病因
1051,包皮过长,病因
1052,翻转不良,病因
1053,清洁不够,病因
1054,局部其他刺激,病因
1055,包皮过长,症状
1056,龟头发红,症状
1057,尿道口肿胀,症状
1058,包皮垢增多,症状
1059,有分泌物,症状
1060,化脓,症状
1061,异味,症状
1062,伴瘙痒,症状
1063,灼痛感,症状
1064,尿频,症状
1065,尿急,症状
1066,尿痛,症状
1067,癌变,症状
1068,龟头充血糜烂,症状
1069,破损,症状
1070,Reiter 病（尿道-眼-滑膜综合征）,症状
1071,小疱疹,症状
1072,糜烂面,症状
1073,滴虫,症状
1074,损害呈红斑或斑片状,症状
1075,龟头损害,症状
1076,逐渐浸润肥厚,症状
1077,分泌物涂片可找到阿米巴原虫,症状
1078,组织坏死,症状
1079,血生化检,诊断方法
1080,尿常规检查,诊断方法
1081,滴虫镜检,诊断方法
1082,衣原体支原体检查,诊断方法
1083,淋球菌镜检和培养,诊断方法
1084,分泌物细菌培养加药敏,诊断方法
1085,分泌物涂片,诊断方法
1086,活检术加病理检查,诊断方法
1087,苦参凝胶法,治疗
1088,克霉唑乳膏法,治疗
1089,口服伊曲康唑胶囊,治疗
1090,中药液外洗包皮龟头进行治疗,治疗
1091,外搽糖皮质激素药膏,治疗
1092,非激素类治疗皮炎湿疹的外用药,治疗
1093,选择敏感抗菌药物,治疗
1094,口服抗组胺药物,治疗
1095,外搽糖皮质激素类药膏,治疗
1096,非激素类外用药,治疗
1097,金霉素软膏,治疗
1098,百多邦软膏,治疗
1099,呋喃西林粉,治疗
1100,红霉素软膏联合康复新液,治疗
1101,苯扎氯铵溶液,治疗
1102,包皮环切术治疗,治疗
1103,抗真菌药,治疗
1104,氟康唑,治疗
1105,酮康唑,治疗
1106,感染性包皮龟头炎,疾病
1107,非感染性包皮龟头炎,疾病
1108,急性浅表性包皮龟头炎,疾病
1109,环状溃烂性包皮龟头炎,疾病
1110,白色念珠菌性包皮龟头炎,疾病
1111,滴虫性包皮龟头炎,疾病
1112,浆细胞性包皮龟头炎,疾病
1113,坏疽性包皮龟头炎,疾病
1114,闭塞性干燥性包皮龟头炎,疾病
1115,阿米巴性包皮龟头炎,疾病
1116,云母状和角化性假上皮瘤性龟头炎,疾病
1117,原发性表皮囊肿,疾病
1118,活体组织病理检查,诊断方法
1119,软组织彩超检查,诊断方法
1120,细菌培养,诊断方法
1121,皮肤外科,科室
1122,普外科,科室
1123,抗感染治疗（如口服头孢呋辛、头孢拉定、阿奇霉素等药物）,治疗
1124,继发性表皮囊肿,疾病
1125,扁平疣,疾病
1126,水杨酸、维 A 酸、咪喹莫特和氟尿嘧啶,治疗
1127,维 A 酸软膏（如阿达帕林凝胶）,治疗
1128,5% 咪喹莫特乳膏,治疗
1129,干扰素凝胶,治疗
1130,5-氟尿嘧啶乳膏,治疗
1131,局部点涂化学腐蚀剂（如三氯醋酸）,治疗
1132,注射类药物,治疗
1133,干扰素注射剂,治疗
1134,卡介菌多糖核酸注射剂,治疗
1135,注射用胸腺五肽,治疗
1136,左旋咪唑片,治疗
1137,咪喹莫特,治疗
1138,氟尿嘧啶,治疗
1139,三氯醋酸,治疗
1140,传染性软疣,疾病
1141,炉甘石药水止痒,治疗
1142,病理检查,诊断方法
1143,物理治疗 ： 刮除术,治疗
1144,化学治疗 ： 斑鳌素,治疗
1145,氢氧化钾,治疗
1146,疣涂剂,治疗
1147,火棉胶或丙烯酸基质制成的 15%～20% 水杨酸制剂,治疗
1148,免疫治疗 ： 咪喹莫特,治疗
1149,5% 咪喹莫特霜剂,治疗
1150,念珠菌素,治疗
1151,传染性湿疹样皮炎,疾病
1152,结痂和鳞屑,症状
1153,皮肤科或外科,科室
1154,清创换药,治疗
1155,抗组胺药物治疗,治疗
1156,外用糖皮质激素或外用型抗生素,治疗
1157,唇炎,疾病
1158,口唇及其周围皮肤肿胀、干燥、脱皮、瘙痒、疼痛,症状
1159,直接接触于口唇的物质（例如：唇膏、牙膏、金属、橡胶制品、假牙等）,病因
1160,日光照射和风吹,病因
1161,个人习惯性舔唇,病因
1162,情绪（例如：焦虑，抑郁等）,病因
1163,吸烟,病因
1164,辛辣以及过热食物,病因
1165,接触过敏原或者一些致敏物质,病因
1166,外伤,病因
1167,根尖病灶,病因
1168,身处高寒地区,病因
1169,剥脱性唇炎：上下唇干燥、结痂、皲裂及出血,症状
1170,光化性唇炎：下唇干燥、结痂、皲裂,症状
1171,肉芽肿性唇炎：下唇弥漫性实质性肿胀,症状
1172,急性期唇炎：可见唇黏膜红肿、水疱、糜烂、脱皮或淌水，结痂等表现；,症状
1173,慢性期唇炎：可见唇黏膜红肿、肥厚、表面弹性差、裂口,症状
1174,真菌涂片及镜检,诊断方法
1175,敏源检测,诊断方法
1176,斑贴试验,诊断方法
1177,皮肤 CT 检查,诊断方法
1178,口腔黏膜科,科室
1179,接触性唇炎：即接触某些物质（例如唇膏、牙膏等）引起的唇炎，治疗方面首先要去除病因，即避免与刺激物接触,治疗
1180,药物治疗（例如外用糖皮质激素类制剂，口服抗组胺药物等）,治疗
1181,光化性唇炎：即日晒后引起的唇炎，治疗上首先是避光，防晒，可使用具有吸收、反射和遮蔽光线作用的防晒剂，并需在医生指导下使用药物；,治疗
1182,物理疗法，如采用二氧化碳激光照射，冷冻或光动力疗法等,治疗
1183,剥脱性唇炎：去除病因，依据不同类型皮疹选择外用药物（例如他克莫司乳膏，糖皮质激素制剂等）,治疗
1184,接触性唇炎,疾病
1185,光线性唇炎,疾病
1186,剥脱性唇炎,疾病
1187,腺性唇炎,疾病
1188,良性淋巴增生性唇炎,疾病
1189,肉芽肿性唇炎,疾病
1190,光化性唇炎,疾病
1191,变态反应性唇炎,疾病
1192,慢性非特异性唇炎,疾病
1193,带状疱疹后神经痛,疾病
1194,PHN 疼痛剧烈,症状
1195,烧灼,症状
1196,电击,症状
1197,刀割,症状
1198,针刺,症状
1199,撕裂样,症状
1200,情感,症状
1201,睡眠,症状
1202,生命质量损害,症状
1203,鞘内注射,治疗
1204,外科疗法,治疗
1205,带状疱疹是水痘-带状疱疹病毒再激活,病因
1206,累及区域明显疼痛感,症状
1207,烧灼痛,症状
1208,放射性疼痛,症状
1209,牵拉痛,症状
1210,诱发痛,症状
1211,生活质量显著下降,症状
1212,焦虑,症状
1213,躁狂,症状
1214,心理社会问题,症状
1215,询问病史,诊断方法
1216,心电图,诊断方法
1217,心肌酶谱,诊断方法
1218,胸腹部 CT 或超声,诊断方法
1219,头颅 CT 或 MRI,诊断方法
1220,神经内科,科室
1221,三环类抗抑郁药（阿米替林、去甲阿米替林）,治疗
1222,钙离子通道调节剂（普瑞巴林和加巴喷丁）,治疗
1223,5% 利多卡因贴剂,治疗
1224,阿片类药物（羟考酮、吗啡、美沙酮）,治疗
1225,曲马多,治疗
1226,辣椒素贴剂,治疗
1227,联合治疗,治疗
1228,5% 利多卡因局部贴剂联合普瑞巴林系统用药,治疗
1229,系统用药之间联合,治疗
1230,加巴喷丁 / 三环类抗抑郁药、吗啡 / 加巴喷丁联合使用,治疗
1231,外科干预包括电刺激丘脑、脊髓前外侧切断术和后根电凝固术,治疗
1232,黑色素瘤,疾病
1233,创伤和刺激,病因
1234,化学致癌物质,病因
1235,日光过度照射,病因
1236,日光敏感基因或特异性黑色素瘤易感基因的遗传,病因
1237,创伤和人为刺激,病因
1238,有家族史人群,病因
1239,长期紫外线照射,病因
1240,恶性黑色素瘤,病因
1241,皮损组织病理学检查,诊断方法
1242,织化学检测,诊断方法
1243,扩大切除术,治疗
1244,化学治疗,治疗
1245,达卡巴嗪,治疗
1246,放疗,治疗
1247,免疫治疗,治疗
1248,注射多效价细胞疫苗,治疗
1249,多肽疫苗,治疗
1250,前哨淋巴结活检及淋巴结清扫术,治疗
1251,急性甲沟炎,疾病
1252,急性甲沟炎,病因
1253,继发金黄色葡萄球菌或者念珠菌感染,病因
1254,显微镜真菌检查,诊断方法
1255,病理学检查,诊断方法
1256,杀菌消炎,治疗
1257,杀菌消炎的外用消毒防腐剂,治疗
1258,鱼石脂软膏,治疗
1259,抗生素软膏,治疗
1260,莫匹罗星乳膏,治疗
1261,夫西地酸乳膏,治疗
1262,局部照射氦氖激光,治疗
1263,半导体激光,治疗
1264,外用咪康唑乳膏,治疗
1265,联苯苄唑乳膏,治疗
1266,伊曲康唑胶囊,治疗
1267,结节性痒疹,疾病
1268,局部外用糖皮质激素药膏,治疗
1269,精神神经因素,病因
1270,遗传易过敏的体质,病因
1271,利多卡因溶液,治疗
1272,局部外用药物 糖皮质激素类药物,治疗
1273,0.05% 丙酸氟替卡松乳膏,治疗
1274,新适确得乳膏,治疗
1275,复方氟米松软膏,治疗
1276,曲安奈德贴膏,治疗
1277,醋酸氟轻松酊,治疗
1278,钙调磷酸酶抑制剂,治疗
1279,他克莫司软膏,治疗
1280,卡泊三醇,治疗
1281,卡泊三醇软膏。 止痒剂 ：涂抹止痒剂比如 1％ 的薄荷醇或石炭酸乳剂,治疗
1282,保湿剂,治疗
1283,素 E 乳膏,治疗
1284,局部注射,治疗
1285,糖皮质激素药物局部注射治疗,治疗
1286,局部注射曲安奈德（1 次 / 2 周）,治疗
1287,得宝松（1 次 / 3～4 周）,治疗
1288,紫外线疗法 紫外线疗法,治疗
1289,窄谱 UVB,治疗
1290,系统治疗 抗组胺治疗,治疗
1291,沙利度胺,治疗
1292,环孢素和甲氨蝶呤,治疗
1293,白介素-31 受体拮抗剂,治疗
1294,皮赘,疾病
1295,整形美容科,科室
1296,激素水平变化,病因
1297,冷冻疗法,治疗
1298,电灼术,治疗
1299,色素痣,疾病
1300,由黑素细胞在局部聚集形成，是一种良性错构瘤病（局部正常组织由于错误的排列组合，形成了类似肿瘤样的畸形，但并非正真的肿瘤）,病因
1301,直观来看色素痣为长在皮肤的肿物，可为扁平或略隆起的斑疹、丘疹，也可呈半球状、乳头状、结节或带蒂状的皮损,症状
1302,痣的颜色在短期内变黑或者加深发亮,症状
1303,痣的体积在短期内突然增大,症状
1304,痣的表面出现糜烂、溃疡、结痂、出血或肿胀。 痣的部位出现疼痛或瘙痒,症状
1305,痣的周围出现卫星病灶（在一个色素痣的周围又长出多个小的皮损）,症状
1306,痣附近出现淋巴结肿大,症状
1307,典型临床表现就可诊断,诊断方法
1308,皮肤镜,诊断方法
1309,非手术治疗 ： 激光，冷冻，电灼等。,治疗
1310,手术治疗 ： 是治疗色素痣的首选方法也是主要方法,治疗
1311,交界痣,疾病
1312,混合痣,疾病
1313,皮内痣,疾病
1314,烫伤,疾病
1315,接触火焰,病因
1316,沸水,病因
1317,热油,病因
1318,蒸汽,病因
1319,热金属,病因
1320,化学物质,病因
1321,长期使用热水袋,病因
1322,暖宝宝等温度相对较高的物品,病因
1323,Ⅰ 度,症状
1324,浅 Ⅱ 度,症状
1325,深 Ⅱ 度,症状
1326,Ⅲ 度,症状
1327,仅伤及皮肤表皮浅层,症状
1328,红斑状,症状
1329,干燥,症状
1330,有烧灼感,症状
1331,生发层和真皮乳头层,症状
1332,创面红润,症状
1333,潮湿,症状
1334,疼痛明显,症状
1335,色素沉着,症状
1336,真皮乳头层以下,症状
1337,有水疱,症状
1338,红白相间,症状
1339,痛觉较迟钝,症状
1340,全皮层毁损甚至伤及肌肉或骨骼,症状
1341,创面无水疱,症状
1342,蜡白,症状
1343,焦黄,症状
1344,炭化,症状
1345,硬如皮革,症状
1346,无渗液,症状
1347,痛觉消失,症状
1348,低血容量性休克,症状
1349,呼吸浅快,症状
1350,尿量减少,症状
1351,口渴难忍,症状
1352,肢端发冷,症状
1353,心理健康造成影响,症状
1354,眼睑闭合障碍（上下眼睑闭合不全）,症状
1355,耳廓畸形,症状
1356,口角歪斜,症状
1357,关节畸形,症状
1358,活动受限,症状
1359,受伤史,诊断方法
1360,血生化,诊断方法
1361,血气分析检查,诊断方法
1362,问诊及体格检查,诊断方法
1363,血常规（判断是否存在感染、贫血等情况）,诊断方法
1364,血生化（判断肝功能、肾功能、血糖、电解质是否正常）,诊断方法
1365,凝血功能,诊断方法
1366,血气分析（从动脉处抽取少量血液进行分析，判断酸碱平衡状态和肺换气功能是否正常）,诊断方法
1367,烧伤科,科室
1368,去除热源,治疗
1369,冷水冲洗,治疗
1370,保护创面,治疗
1371,及时就医,治疗
1372,止痛,治疗
1373,补液,治疗
1374,抗休克治疗,治疗
1375,创面可用 1:1 000 苯扎溴铵或 1:2 000 氯己定清洗移除异物,治疗
1376,消毒空针抽去水疱液,治疗
1377,深度烧伤的水疱皮应予清除,治疗
1378,静脉补液,治疗
1379,口服镇痛药,治疗
1380,布洛芬,治疗
1381,对乙酰氨基酚,治疗
1382,抗生素治疗,治疗
1383,清创术,治疗
1384,皮肤移植术,治疗
1385,跖疣,疾病
1386,感觉表现,症状
1387,病毒检测与鉴定,诊断方法
1388,临床免疫学检查,诊断方法
1389,物理治疗 液氮冷冻疗法,治疗
1390,外用药物治疗 水杨酸 外用水杨酸,治疗
1391,维 A 酸类药物 外用维 A 酸霜及他扎罗汀凝胶,治疗
1392,痛风,疾病
1393,抗炎治疗,治疗
1394,降尿酸治疗。坚持降尿酸治疗,治疗
1395,进食过多高嘌呤食物,病因
1396,风湿免疫科,科室
1397,骨科,科室
1398,关节囊液检查,诊断方法
1399,秋水仙碱诊断治疗,治疗
1400,止痛抗炎药物治疗,治疗
1401,秋水仙碱,治疗
1402,依托考昔,治疗
1403,强的松,治疗
1404,受累关节制动（减少关节的活动）或卧床休息,治疗
1405,降尿酸药物,治疗
1406,抗炎止痛的药物如秋水仙碱、糖皮质激素,治疗
1407,药物治疗：使用降尿酸药物进行降尿酸治疗,治疗
1408,微创手术,治疗
1409,止疼抗炎治疗,治疗
1410,秋水仙碱、布洛芬,治疗
1411,糖尿病,疾病
1412,普通内科,科室
1413,自身免疫和环境因素,病因
1414,高糖高脂的饮食习惯,病因
1415,年龄增长,病因
1416,病毒感染（风疹病毒,病因
1417,视力模糊,症状
1418,疲劳乏力,症状
1419,明显饥饿感,症状
1420,出汗,症状
1421,手抖,症状
1422,空腹血糖检查,诊断方法
1423,随机血糖检查,诊断方法
1424,胰岛功能检测,诊断方法
1425,葡萄糖耐量试验（OGTT）,诊断方法
1426,糖化血红蛋白,诊断方法
1427,生化指标,诊断方法
1428,血酮体检测,诊断方法
1429,糖尿病抗体三项检测,诊断方法
1430,静脉抽血查糖化血红蛋白,诊断方法
1431,动态血糖监测,诊断方法
1432,身的日常管理与监测,治疗
1433,饮食控制,治疗
1434,运动锻炼,治疗
1435,血糖监测,治疗
1436,注射制剂,治疗
1437,胰高血糖素样多肽-1 受体激动剂,治疗
1438,血糖监测,诊断方法
1439,噻唑烷二酮类,治疗
1440,α-糖苷酶抑制剂类,治疗
1441,格列汀类,治疗
1442,肥胖症,疾病
1443,分泌科,科室
1444,环境因素（不良生活方式与饮食习惯）,病因
1445,内分泌因素,病因
1446,神经精神因素（饱食中枢与饥饿中枢的作用）,病因
1447,三环类抗抑郁药（如多虑平、阿米替林）,治疗
1448,磺脲类药物（如格列本脲、格列吡嗪）,治疗
1449,抗精神病药（如利培酮、奥氮平）,治疗
1450,体质指数（BMI）,诊断方法
1451,内脏脂肪面积测量,诊断方法
1452,注意食物的合理搭配,治疗
1453,形成科学的饮食习惯,治疗
1454,饮食运动疗法,治疗
1455,奥利司他。 食欲抑制剂,治疗
1456,盐酸芬特明,治疗
1457,盐酸安非拉酮,治疗
1458,胰升糖素样肽 1（GLP-1）受体激动剂或 GLP-1 类似物（如艾塞那肽和利拉鲁肽）,治疗
1459,奥利司他,治疗
1460,安非拉酮,治疗
1461,二甲双胍,治疗
1462,利拉鲁肽,治疗
1463,甲状腺功能亢进症,疾病
1464,甲状腺激素分泌过多,病因
1465,怕热,症状
1466,多汗,症状
1467,容易饥饿,症状
1468,体重减轻,症状
1469,多结节性毒性甲状腺肿,病因
1470,甲状腺自主高功能腺瘤,病因
1471,放射性碘131,治疗
1472,碘摄入过量,病因
1473,使用含碘药物（如胺碘酮）、垂体疾病、吸烟、高碘饮食、感染、妊娠等,病因
1474,弥漫性毒性甲状腺肿：是甲状腺功能亢进最常见的病因,病因
1475,结节性毒性甲状腺肿和甲状腺自主高功能腺瘤：也可引起甲状腺激素过多而引发甲亢,病因
1476,弥漫性毒性甲状腺肿,病因
1477,「Graves 病」,病因
1478,皮肤温暖潮湿,症状
1479,体重下降,症状
1480,甲状腺肿大,症状
1481,神经系统：表现为容易生气、易激动、失眠、紧张、焦虑、烦躁、常常注意力不集中等症状,症状
1482,眼部表现：表现为眼球突出，眼部胀痛、怕光、流泪、看东西重影、视力下降等症状,症状
1483,心血管系统：患者可感到心慌、气喘，活动后更加明显,症状
1484,消化系统：患者会出现食欲大增的情况，但会伴有大便次数增多或腹泻,症状
1485,恶心、呕吐,症状
1486,内分泌系统：女性常表现为月经量减少、经期延长，甚至出现闭经。男性多出现阳痿，偶尔也有乳房发育等症状,症状
1487,综合治疗： 积极治疗甲亢,治疗
1488,眼睛局部：避免眼睛暴露于强光，人工泪液滴眼，避免角膜长时间暴露于空气,治疗
1489,全身治疗：糖皮质激素、其他免疫抑制剂、单抗类药物等；眼眶放疗、眼眶减压手术,治疗
1490,高热、心跳加快（心率＞140 次/分）、大汗、恶心、呕吐等，严重者会发生心力衰竭、休克及昏迷,症状
1491,根据患者的既往史（既往有无甲状腺疾病、自身免疫性疾病）,诊断方法
1492,药物应用史（是否使用胺碘酮、甲状腺激素等）,诊断方法
1493,个人史（是否高碘饮食、是否怀孕）,诊断方法
1494,家族史（亲属是否有自身免疫甲状腺疾病,诊断方法
1495,甲状腺功能检测,诊断方法
1496,甲状腺超声,诊断方法
1497,甲状腺核素显像,诊断方法
1498,眼眶 CT,诊断方法
1499,甲状腺功能测定 ：常见指标有总三碘甲状腺原氨酸（ TT3）、游离三碘甲腺原氨酸（FT3）、总甲状腺素（TT4）、游离甲状腺素（FT4）、促甲状腺素（TSH）,诊断方法
1500,甲状腺自身抗体测定 ：常见指标有促甲状腺素受体抗体（TRAb）、甲状腺过氧化物酶抗体（TPOAb）、甲状腺球蛋白抗体（TgAb）,诊断方法
1501,甲状腺超声 ：可方便、快捷、无创地观察甲状腺形态、大小变化，为临床诊断及治疗提供参考,诊断方法
1502,甲状腺核素显像 ：患者口服或注射一定量的显像剂，待甲状腺吸收后用仪器进行扫描，可清晰地显示甲状腺的位置、大小、形态及有无肿大或异位,诊断方法
1503,眼眶 CT 或 MRI ：突眼的患者可行眼眶 CT 或 MRI 评价眼球位置、眼外肌大小等,诊断方法
1504,。 碘摄取率 ：可用于鉴别甲亢的原因，不同原因导致的甲亢，摄碘率情况有很大区别,诊断方法
1505,放射性碘 131 同位素,治疗
1506,抗甲亢治疗：首先选择甲巯咪唑，如果过敏或处在备孕、妊娠阶段，可考虑使用丙硫氧嘧啶,治疗
1507,对症治疗：包括降低心率（缓解心慌、手抖的症状）、纠正电解质紊乱（如补钾）、保护肝脏功能、升高白细胞等,治疗
1508,可考虑碘 131 治疗 ：甲状腺肿大比较明显、药物治疗甲亢病情反反复复,治疗
1509,手术治疗 ：甲状腺肿大明显，且有压迫到颈部其他部位产生不适症状，或是存在胸骨后甲状腺肿，或是合并有甲状腺癌等情况,治疗
1510,甲巯咪唑,治疗
1511,丙基硫氧嘧啶,治疗
1512,甲状腺功能减退症,疾病
1513,怕冷,症状
1514,浮肿,症状
1515,体重增加,症状
1516,桥本甲状腺炎,病因
1517,左甲状腺素钠片,治疗
1518,优甲乐,治疗
1519,雷替斯,治疗
1520,自身免疫性甲状腺炎,病因
1521,甲状腺切除术,病因
1522,放射性碘131 治疗,病因
1523,颈部的电离辐射,病因
1524,碘缺乏或过量,病因
1525,治疗甲亢的药物(如甲巯咪唑、丙硫氧嘧啶)如果使用过量,病因
1526,抗结核药,病因
1527,碳酸锂,病因
1528,胺碘酮,病因
1529,干扰素,病因
1530,某些抗肿瘤药物,病因
1531,甲状腺缺如或发育不良,病因
1532,异位甲状腺,病因
1533,甲状腺激素合成的基因异常,病因
1534,胎儿期孕妇缺碘,病因
1535,碘过量,病因
1536,甲状腺的浸润性疾病,病因
1537,垂体病变,病因
1538,席汉综合征,病因
1539,淋巴细胞性垂体炎,病因
1540,垂体结核,病因
1541,垂体脓肿,病因
1542,垂体肿瘤,病因
1543,垂体的手术和放疗,病因
1544,下丘脑病变,病因
1545,下丘脑肿瘤,病因
1546,下丘脑脓肿,病因
1547,下丘脑结核,病因
1548,梅毒,病因
1549,结节病,病因
1550,血色病,病因
1551,下丘脑外伤,病因
1552,下丘脑的手术和放疗,病因
1553,甲状腺抵抗综合征的病因,病因
1554,甲状腺激素抵抗,病因
1555,促甲状腺激素抵抗,病因
1556,长期暴露于放射性环境,病因
1557,接触毒性化学物质,病因
1558,感染病毒,病因
1559,颜面部、眼睑、手脚肿胀,症状
1560,没精神,症状
1561,总想睡觉,症状
1562,便秘(因为肠蠕动减慢),症状
1563,少汗,症状
1564,皮肤干燥粗糙,症状
1565,头发干枯,症状
1566,脱发,症状
1567,眉毛外 1/3 可脱落,症状
1568,声音低沉,症状
1569,嘶哑,症状
1570,音量小,症状
1571,月经不调,症状
1572,不孕,症状
1573,高胡萝卜素血症,症状
1574,心包积液,症状
1575,黏液性水肿昏迷,症状
1576,血压,症状
1577,脉搏下降,症状
1578,心、肾功能衰竭,症状
1579,胸痛,症状
1580,贫血,症状
1581,食欲缺乏,症状
1582,皮下组织水肿,症状
1583,皮肤干燥,症状
